date,news_sentiment_1d_raw,news_sentiment_chg_1d_raw,news_topic_intensity_MacroRF_raw,news_topic_intensity_MonetaryPolicyRF_raw,news_topic_intensity_GeopoliticsSanctions_raw,news_topic_intensity_OilGasEnergy_raw,news_topic_intensity_FiscalPolicyCorp_raw,news_topic_focus_shift_1d_raw,news_topic_entropy_1d_raw,_topic_vector_internal
2024-08-09,0.01000,-0.04000,0.15000,0.10000,0.20000,0.20000,0.30000,0.00506,2.23400,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.2), np.float64(0.3)]"
2024-08-10,-0.08000,-0.09000,0.20000,0.05000,0.40000,0.20000,0.15000,0.13663,2.08418,"[np.float64(0.2), np.float64(0.05), np.float64(0.4), np.float64(0.2), np.float64(0.15)]"
2024-08-11,-0.10000,-0.02000,0.20000,0.20000,0.20000,0.00000,0.20000,0.22297,2.00000,"[np.float64(0.2), np.float64(0.2), np.float64(0.2), np.float64(0.0), np.float64(0.2)]"
2024-08-12,-0.15000,-0.05000,0.25000,0.15000,0.20000,0.20000,0.20000,0.11655,2.30370,"[np.float64(0.25), np.float64(0.15), np.float64(0.2), np.float64(0.2), np.float64(0.2)]"
2024-08-13,0.00000,0.15000,0.15000,0.10000,0.20000,0.25000,0.30000,0.05712,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.3)]"
2024-08-14,-0.05000,-0.05000,0.35000,0.25000,0.30000,0.20000,0.40000,0.05940,2.28119,"[np.float64(0.35), np.float64(0.25), np.float64(0.3), np.float64(0.2), np.float64(0.4)]"
2024-08-15,-0.05000,0.00000,0.25000,0.15000,0.20000,0.15000,0.35000,0.00871,2.24257,"[np.float64(0.25), np.float64(0.15), np.float64(0.2), np.float64(0.15), np.float64(0.35)]"
2024-08-16,0.02000,0.07000,0.20000,0.15000,0.10000,0.20000,0.35000,0.02736,2.20161,"[np.float64(0.2), np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.35)]"
2024-08-17,0.00000,-0.02000,0.10000,0.10000,0.20000,0.30000,0.30000,0.07363,2.17095,"[np.float64(0.1), np.float64(0.1), np.float64(0.2), np.float64(0.3), np.float64(0.3)]"
2024-08-18,-0.10000,-0.10000,0.15000,0.00000,0.30000,0.25000,0.10000,0.14576,1.88286,"[np.float64(0.15), np.float64(0.0), np.float64(0.3), np.float64(0.25), np.float64(0.1)]"
2024-08-19,-0.05000,0.05000,0.15000,0.10000,0.15000,0.10000,0.20000,0.19282,2.27094,"[np.float64(0.15), np.float64(0.1), np.float64(0.15), np.float64(0.1), np.float64(0.2)]"
2024-08-20,0.02000,0.07000,0.20000,0.08000,0.12000,0.20000,0.20000,0.04597,2.24274,"[np.float64(0.2), np.float64(0.08), np.float64(0.12), np.float64(0.2), np.float64(0.2)]"
2024-08-21,0.01000,-0.01000,0.12000,0.09000,0.18000,0.15000,0.16000,0.04672,2.28341,"[np.float64(0.12), np.float64(0.09), np.float64(0.18), np.float64(0.15), np.float64(0.16)]"
2024-08-22,-0.01000,-0.02000,0.25000,0.09000,0.23000,0.15000,0.21000,0.03094,2.24336,"[np.float64(0.25), np.float64(0.09), np.float64(0.23), np.float64(0.15), np.float64(0.21)]"
2024-08-23,-0.05000,-0.04000,0.18000,0.12000,0.19000,0.09000,0.22000,0.02204,2.25411,"[np.float64(0.18), np.float64(0.12), np.float64(0.19), np.float64(0.09), np.float64(0.22)]"
2024-08-24,-0.10000,-0.05000,0.20000,0.05000,0.25000,0.10000,0.40000,0.04746,2.04145,"[np.float64(0.2), np.float64(0.05), np.float64(0.25), np.float64(0.1), np.float64(0.4)]"
2024-08-25,0.00000,0.10000,0.15000,0.10000,0.25000,0.20000,0.30000,0.04521,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2024-08-26,0.03000,0.03000,0.35000,0.15000,0.20000,0.15000,0.30000,0.08203,2.23352,"[np.float64(0.35), np.float64(0.15), np.float64(0.2), np.float64(0.15), np.float64(0.3)]"
2024-08-27,0.05000,0.02000,0.25000,0.15000,0.10000,0.15000,0.35000,0.03633,2.18338,"[np.float64(0.25), np.float64(0.15), np.float64(0.1), np.float64(0.15), np.float64(0.35)]"
2024-08-28,0.02000,-0.03000,0.28000,0.12000,0.15000,0.18000,0.27000,0.02432,2.24716,"[np.float64(0.28), np.float64(0.12), np.float64(0.15), np.float64(0.18), np.float64(0.27)]"
2024-08-29,0.01000,-0.01000,0.18000,0.19000,0.16000,0.17000,0.29000,0.03576,2.28453,"[np.float64(0.18), np.float64(0.19), np.float64(0.16), np.float64(0.17), np.float64(0.29)]"
2024-08-30,-0.04000,-0.05000,0.31000,0.22000,0.21000,0.13000,0.33000,0.02418,2.25275,"[np.float64(0.31), np.float64(0.22), np.float64(0.21), np.float64(0.13), np.float64(0.33)]"
2024-08-31,0.12000,0.16000,0.14000,0.11000,0.14000,0.17000,0.29000,0.05491,2.23259,"[np.float64(0.14), np.float64(0.11), np.float64(0.14), np.float64(0.17), np.float64(0.29)]"
2024-09-01,0.08000,-0.04000,0.18000,0.10000,0.16000,0.20000,0.26000,0.01093,2.25932,"[np.float64(0.18), np.float64(0.1), np.float64(0.16), np.float64(0.2), np.float64(0.26)]"
2024-09-02,0.05000,-0.03000,0.12000,0.10000,0.15000,0.18000,0.25000,0.00759,2.24696,"[np.float64(0.12), np.float64(0.1), np.float64(0.15), np.float64(0.18), np.float64(0.25)]"
2024-09-03,-0.04000,-0.09000,0.22000,0.14000,0.21000,0.15000,0.23000,0.04082,2.29307,"[np.float64(0.22), np.float64(0.14), np.float64(0.21), np.float64(0.15), np.float64(0.23)]"
2024-09-04,0.02000,0.06000,0.18000,0.15000,0.12000,0.17000,0.21000,0.02292,2.29785,"[np.float64(0.18), np.float64(0.15), np.float64(0.12), np.float64(0.17), np.float64(0.21)]"
2024-09-05,0.08000,0.06000,0.20000,0.16000,0.11000,0.18000,0.20000,0.00238,2.29187,"[np.float64(0.2), np.float64(0.16), np.float64(0.11), np.float64(0.18), np.float64(0.2)]"
2024-09-06,0.01000,-0.07000,0.19000,0.16000,0.14000,0.18000,0.19000,0.00367,2.31251,"[np.float64(0.19), np.float64(0.16), np.float64(0.14), np.float64(0.18), np.float64(0.19)]"
2024-09-07,0.02000,0.01000,0.15000,0.05000,0.25000,0.20000,0.20000,0.08146,2.18367,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2024-09-08,0.01000,-0.01000,0.12000,0.00000,0.25000,0.12000,0.00000,0.15497,1.48950,"[np.float64(0.12), np.float64(0.0), np.float64(0.25), np.float64(0.12), np.float64(0.0)]"
2024-09-09,-0.10000,-0.11000,0.25000,0.08000,0.10000,0.18000,0.19000,0.33969,2.20837,"[np.float64(0.25), np.float64(0.08), np.float64(0.1), np.float64(0.18), np.float64(0.19)]"
2024-09-10,0.00000,0.10000,0.10000,0.05000,0.20000,0.25000,0.10000,0.16752,2.12095,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.25), np.float64(0.1)]"
2024-09-11,-0.08000,-0.08000,0.25000,0.15000,0.22000,0.18000,0.20000,0.11778,2.30081,"[np.float64(0.25), np.float64(0.15), np.float64(0.22), np.float64(0.18), np.float64(0.2)]"
2024-09-12,-0.03000,0.05000,0.18000,0.12000,0.15000,0.18000,0.22000,0.01910,2.29354,"[np.float64(0.18), np.float64(0.12), np.float64(0.15), np.float64(0.18), np.float64(0.22)]"
2024-09-13,0.01000,0.04000,0.20000,0.25000,0.10000,0.15000,0.30000,0.05318,2.22821,"[np.float64(0.2), np.float64(0.25), np.float64(0.1), np.float64(0.15), np.float64(0.3)]"
2024-09-14,0.05000,0.04000,0.15000,0.20000,0.18000,0.12000,0.18000,0.04792,2.30060,"[np.float64(0.15), np.float64(0.2), np.float64(0.18), np.float64(0.12), np.float64(0.18)]"
2024-09-15,-0.08000,-0.13000,0.15000,0.15000,0.25000,0.05000,0.20000,0.04315,2.18004,"[np.float64(0.15), np.float64(0.15), np.float64(0.25), np.float64(0.05), np.float64(0.2)]"
2024-09-16,-0.05000,0.03000,0.15000,0.15000,0.10000,0.08000,0.18000,0.07265,2.26432,"[np.float64(0.15), np.float64(0.15), np.float64(0.1), np.float64(0.08), np.float64(0.18)]"
2024-09-17,-0.02000,0.03000,0.28000,0.18000,0.11000,0.14000,0.29000,0.01640,2.22483,"[np.float64(0.28), np.float64(0.18), np.float64(0.11), np.float64(0.14), np.float64(0.29)]"
2024-09-18,0.01000,0.03000,0.18000,0.12000,0.16000,0.19000,0.25000,0.04139,2.28202,"[np.float64(0.18), np.float64(0.12), np.float64(0.16), np.float64(0.19), np.float64(0.25)]"
2024-09-19,0.03000,0.02000,0.23000,0.15000,0.13000,0.16000,0.26000,0.01405,2.27075,"[np.float64(0.23), np.float64(0.15), np.float64(0.13), np.float64(0.16), np.float64(0.26)]"
2024-09-20,-0.02000,-0.05000,0.18000,0.10000,0.15000,0.14000,0.28000,0.01572,2.23539,"[np.float64(0.18), np.float64(0.1), np.float64(0.15), np.float64(0.14), np.float64(0.28)]"
2024-09-21,0.05000,0.07000,0.20000,0.10000,0.05000,0.05000,0.60000,0.12118,1.67095,"[np.float64(0.2), np.float64(0.1), np.float64(0.05), np.float64(0.05), np.float64(0.6)]"
2024-09-22,0.00000,-0.05000,0.10000,0.15000,0.20000,0.10000,0.45000,0.06953,2.05772,"[np.float64(0.1), np.float64(0.15), np.float64(0.2), np.float64(0.1), np.float64(0.45)]"
2024-09-23,0.03000,0.03000,0.25000,0.10000,0.15000,0.05000,0.40000,0.05870,2.01822,"[np.float64(0.25), np.float64(0.1), np.float64(0.15), np.float64(0.05), np.float64(0.4)]"
2024-09-24,0.01000,-0.02000,0.20000,0.10000,0.15000,0.10000,0.35000,0.00982,2.14735,"[np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.1), np.float64(0.35)]"
2024-09-25,0.05000,0.04000,0.30000,0.15000,0.10000,0.20000,0.25000,0.08040,2.22821,"[np.float64(0.3), np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25)]"
2024-09-26,0.02000,-0.03000,0.15000,0.10000,0.20000,0.25000,0.28000,0.08727,2.23753,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.28)]"
2024-09-27,-0.03000,-0.05000,0.25000,0.15000,0.12000,0.18000,0.20000,0.07298,2.27834,"[np.float64(0.25), np.float64(0.15), np.float64(0.12), np.float64(0.18), np.float64(0.2)]"
2024-09-28,0.05000,0.08000,0.20000,0.05000,0.00000,0.25000,0.20000,0.09714,1.83524,"[np.float64(0.2), np.float64(0.05), np.float64(0.0), np.float64(0.25), np.float64(0.2)]"
2024-09-29,0.08000,0.03000,0.16667,0.08333,0.08333,0.16667,0.25000,0.06616,2.19716,"[np.float64(0.16666666666666666), np.float64(0.08333333333333333), np.float64(0.08333333333333333), np.float64(0.16666666666666666), np.float64(0.25)]"
2024-09-30,0.02000,-0.06000,0.15000,0.10000,0.10000,0.20000,0.15000,0.04421,2.27094,"[np.float64(0.15), np.float64(0.1), np.float64(0.1), np.float64(0.2), np.float64(0.15)]"
2024-10-01,0.04000,0.02000,0.26000,0.12000,0.11000,0.06000,0.18000,0.13585,2.16444,"[np.float64(0.26), np.float64(0.12), np.float64(0.11), np.float64(0.06), np.float64(0.18)]"
2024-10-02,0.05000,0.01000,0.18000,0.14000,0.15000,0.17000,0.16000,0.08066,2.31628,"[np.float64(0.18), np.float64(0.14), np.float64(0.15), np.float64(0.17), np.float64(0.16)]"
2024-10-03,0.01000,-0.04000,0.20000,0.18000,0.15000,0.20000,0.27000,0.01726,2.29465,"[np.float64(0.2), np.float64(0.18), np.float64(0.15), np.float64(0.2), np.float64(0.27)]"
2024-10-04,0.08000,0.07000,0.12000,0.10000,0.15000,0.18000,0.18000,0.02135,2.28627,"[np.float64(0.12), np.float64(0.1), np.float64(0.15), np.float64(0.18), np.float64(0.18)]"
2024-10-05,0.07000,-0.01000,0.15000,0.10000,0.30000,0.20000,0.25000,0.02859,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.3), np.float64(0.2), np.float64(0.25)]"
2024-10-06,0.02000,-0.05000,0.05000,0.05000,0.10000,0.05000,0.05000,0.03104,2.25163,"[np.float64(0.05), np.float64(0.05), np.float64(0.1), np.float64(0.05), np.float64(0.05)]"
2024-10-07,0.01000,-0.01000,0.20000,0.10000,0.15000,0.25000,0.30000,0.14284,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.25), np.float64(0.3)]"
2024-10-08,0.01000,0.00000,0.10000,0.05000,0.15000,0.20000,0.10000,0.07805,2.18872,"[np.float64(0.1), np.float64(0.05), np.float64(0.15), np.float64(0.2), np.float64(0.1)]"
2024-10-09,-0.02000,-0.03000,0.35000,0.15000,0.25000,0.20000,0.30000,0.11439,2.26282,"[np.float64(0.35), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2024-10-10,-0.05000,-0.03000,0.18000,0.08000,0.17000,0.12000,0.15000,0.00740,2.26973,"[np.float64(0.18), np.float64(0.08), np.float64(0.17), np.float64(0.12), np.float64(0.15)]"
2024-10-11,0.01000,0.06000,0.20000,0.10000,0.10000,0.15000,0.20000,0.03707,2.25656,"[np.float64(0.2), np.float64(0.1), np.float64(0.1), np.float64(0.15), np.float64(0.2)]"
2024-10-12,0.01000,0.00000,0.15000,0.05000,0.10000,0.10000,0.10000,0.02537,2.24644,"[np.float64(0.15), np.float64(0.05), np.float64(0.1), np.float64(0.1), np.float64(0.1)]"
2024-10-13,0.08000,0.07000,0.14000,0.14000,0.14000,0.00000,0.29000,0.19913,1.91326,"[np.float64(0.14), np.float64(0.14), np.float64(0.14), np.float64(0.0), np.float64(0.29)]"
2024-10-14,-0.02000,-0.10000,0.18000,0.15000,0.12000,0.13000,0.22000,0.08572,2.28574,"[np.float64(0.18), np.float64(0.15), np.float64(0.12), np.float64(0.13), np.float64(0.22)]"
2024-10-15,-0.05000,-0.03000,0.20000,0.10000,0.15000,0.10000,0.25000,0.01935,2.22722,"[np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.1), np.float64(0.25)]"
2024-10-16,0.01000,0.06000,0.15000,0.12000,0.18000,0.10000,0.14000,0.04803,2.29398,"[np.float64(0.15), np.float64(0.12), np.float64(0.18), np.float64(0.1), np.float64(0.14)]"
2024-10-17,-0.04000,-0.05000,0.23000,0.18000,0.21000,0.13000,0.20000,0.00618,2.29740,"[np.float64(0.23), np.float64(0.18), np.float64(0.21), np.float64(0.13), np.float64(0.2)]"
2024-10-18,0.02000,0.06000,0.18000,0.14000,0.16000,0.12000,0.19000,0.00442,2.30262,"[np.float64(0.18), np.float64(0.14), np.float64(0.16), np.float64(0.12), np.float64(0.19)]"
2024-10-19,-0.10000,-0.12000,0.15000,0.05000,0.25000,0.10000,0.20000,0.06568,2.14926,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.1), np.float64(0.2)]"
2024-10-20,0.05000,0.15000,0.15000,0.05000,0.20000,0.10000,0.20000,0.00595,2.18201,"[np.float64(0.15), np.float64(0.05), np.float64(0.2), np.float64(0.1), np.float64(0.2)]"
2024-10-21,-0.10000,-0.15000,0.20000,0.15000,0.25000,0.05000,0.20000,0.04532,2.18367,"[np.float64(0.2), np.float64(0.15), np.float64(0.25), np.float64(0.05), np.float64(0.2)]"
2024-10-22,-0.05000,0.05000,0.25000,0.15000,0.20000,0.15000,0.25000,0.04026,2.28548,"[np.float64(0.25), np.float64(0.15), np.float64(0.2), np.float64(0.15), np.float64(0.25)]"
2024-10-23,-0.15000,-0.10000,0.20000,0.10000,0.15000,0.20000,0.35000,0.04343,2.20161,"[np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.2), np.float64(0.35)]"
2024-10-24,0.00000,0.15000,0.18000,0.12000,0.15000,0.20000,0.35000,0.00169,2.21741,"[np.float64(0.18), np.float64(0.12), np.float64(0.15), np.float64(0.2), np.float64(0.35)]"
2024-10-25,-0.12000,-0.12000,0.25000,0.35000,0.15000,0.18000,0.32000,0.08585,2.25152,"[np.float64(0.25), np.float64(0.35), np.float64(0.15), np.float64(0.18), np.float64(0.32)]"
2024-10-26,-0.05000,0.07000,0.15000,0.18000,0.12000,0.05000,0.25000,0.03222,2.17032,"[np.float64(0.15), np.float64(0.18), np.float64(0.12), np.float64(0.05), np.float64(0.25)]"
2024-10-27,0.02000,0.07000,0.10000,0.20000,0.20000,0.05000,0.25000,0.02966,2.14940,"[np.float64(0.1), np.float64(0.2), np.float64(0.2), np.float64(0.05), np.float64(0.25)]"
2024-10-28,0.01000,-0.01000,0.18000,0.19000,0.15000,0.12000,0.16000,0.07366,2.30453,"[np.float64(0.18), np.float64(0.19), np.float64(0.15), np.float64(0.12), np.float64(0.16)]"
2024-10-29,0.03000,0.02000,0.28000,0.12000,0.16000,0.07000,0.26000,0.06917,2.16687,"[np.float64(0.28), np.float64(0.12), np.float64(0.16), np.float64(0.07), np.float64(0.26)]"
2024-10-30,-0.02000,-0.05000,0.18000,0.14000,0.17000,0.10000,0.21000,0.02825,2.28060,"[np.float64(0.18), np.float64(0.14), np.float64(0.17), np.float64(0.1), np.float64(0.21)]"
2024-10-31,-0.15000,-0.13000,0.22000,0.20000,0.11000,0.08000,0.19000,0.03413,2.23055,"[np.float64(0.22), np.float64(0.2), np.float64(0.11), np.float64(0.08), np.float64(0.19)]"
2024-11-01,0.01000,0.16000,0.12000,0.10000,0.15000,0.20000,0.22000,0.13226,2.26089,"[np.float64(0.12), np.float64(0.1), np.float64(0.15), np.float64(0.2), np.float64(0.22)]"
2024-11-02,-0.08000,-0.09000,0.25000,0.22000,0.18000,0.13000,0.28000,0.07276,2.27533,"[np.float64(0.25), np.float64(0.22), np.float64(0.18), np.float64(0.13), np.float64(0.28)]"
2024-11-03,-0.05000,0.03000,0.15000,0.05000,0.15000,0.15000,0.25000,0.07202,2.18194,"[np.float64(0.15), np.float64(0.05), np.float64(0.15), np.float64(0.15), np.float64(0.25)]"
2024-11-04,-0.10000,-0.05000,0.10000,0.05000,0.20000,0.25000,0.40000,0.03084,2.04145,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.25), np.float64(0.4)]"
2024-11-05,0.02000,0.12000,0.18000,0.12000,0.10000,0.20000,0.20000,0.10290,2.26975,"[np.float64(0.18), np.float64(0.12), np.float64(0.1), np.float64(0.2), np.float64(0.2)]"
2024-11-06,-0.08000,-0.10000,0.25000,0.15000,0.22000,0.13000,0.20000,0.06413,2.28194,"[np.float64(0.25), np.float64(0.15), np.float64(0.22), np.float64(0.13), np.float64(0.2)]"
2024-11-07,0.05000,0.13000,0.18000,0.15000,0.12000,0.10000,0.20000,0.02505,2.27763,"[np.float64(0.18), np.float64(0.15), np.float64(0.12), np.float64(0.1), np.float64(0.2)]"
2024-11-08,-0.15000,-0.20000,0.20000,0.18000,0.15000,0.17000,0.30000,0.01069,2.27591,"[np.float64(0.2), np.float64(0.18), np.float64(0.15), np.float64(0.17), np.float64(0.3)]"
2024-11-09,0.00000,0.15000,0.10000,0.15000,0.10000,0.10000,0.15000,0.02076,2.29248,"[np.float64(0.1), np.float64(0.15), np.float64(0.1), np.float64(0.1), np.float64(0.15)]"
2024-11-10,0.05000,0.05000,0.20000,0.15000,0.15000,0.25000,0.20000,0.05132,2.29427,"[np.float64(0.2), np.float64(0.15), np.float64(0.15), np.float64(0.25), np.float64(0.2)]"
2024-11-11,0.05000,0.00000,0.15000,0.15000,0.10000,0.10000,0.15000,0.04362,2.29547,"[np.float64(0.15), np.float64(0.15), np.float64(0.1), np.float64(0.1), np.float64(0.15)]"
2024-11-12,-0.10000,-0.15000,0.20000,0.20000,0.10000,0.15000,0.35000,0.04112,2.20161,"[np.float64(0.2), np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.35)]"
2024-11-13,-0.05000,0.05000,0.18000,0.12000,0.10000,0.15000,0.20000,0.02949,2.27763,"[np.float64(0.18), np.float64(0.12), np.float64(0.1), np.float64(0.15), np.float64(0.2)]"
2024-11-14,-0.08000,-0.03000,0.25000,0.18000,0.22000,0.15000,0.20000,0.03568,2.30081,"[np.float64(0.25), np.float64(0.18), np.float64(0.22), np.float64(0.15), np.float64(0.2)]"
2024-11-15,-0.02000,0.06000,0.15000,0.18000,0.15000,0.15000,0.20000,0.02523,2.31110,"[np.float64(0.15), np.float64(0.18), np.float64(0.15), np.float64(0.15), np.float64(0.2)]"
2024-11-16,0.01000,0.03000,0.10000,0.05000,0.20000,0.10000,0.15000,0.09214,2.18872,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.1), np.float64(0.15)]"
2024-11-17,0.05000,0.04000,0.12000,0.10000,0.25000,0.18000,0.15000,0.02082,2.24696,"[np.float64(0.12), np.float64(0.1), np.float64(0.25), np.float64(0.18), np.float64(0.15)]"
2024-11-18,-0.02000,-0.07000,0.25000,0.18000,0.22000,0.12000,0.20000,0.07665,2.28320,"[np.float64(0.25), np.float64(0.18), np.float64(0.22), np.float64(0.12), np.float64(0.2)]"
2024-11-19,-0.08000,-0.06000,0.18000,0.25000,0.15000,0.12000,0.20000,0.03742,2.27834,"[np.float64(0.18), np.float64(0.25), np.float64(0.15), np.float64(0.12), np.float64(0.2)]"
2024-11-20,-0.10000,-0.02000,0.28000,0.15000,0.12000,0.10000,0.35000,0.08932,2.15413,"[np.float64(0.28), np.float64(0.15), np.float64(0.12), np.float64(0.1), np.float64(0.35)]"
2024-11-21,0.01000,0.11000,0.12000,0.15000,0.20000,0.18000,0.35000,0.07955,2.21741,"[np.float64(0.12), np.float64(0.15), np.float64(0.2), np.float64(0.18), np.float64(0.35)]"
2024-11-22,-0.15000,-0.16000,0.25000,0.20000,0.25000,0.15000,0.20000,0.09859,2.29831,"[np.float64(0.25), np.float64(0.2), np.float64(0.25), np.float64(0.15), np.float64(0.2)]"
2024-11-23,-0.05000,0.10000,0.20000,0.05000,0.25000,0.10000,0.25000,0.06694,2.13339,"[np.float64(0.2), np.float64(0.05), np.float64(0.25), np.float64(0.1), np.float64(0.25)]"
2024-11-24,0.00000,0.05000,0.10000,0.05000,0.20000,0.25000,0.15000,0.13586,2.14926,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.25), np.float64(0.15)]"
2024-11-25,0.00000,0.00000,0.15000,0.10000,0.20000,0.20000,0.15000,0.02748,2.28064,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.2), np.float64(0.15)]"
2024-11-26,-0.10000,-0.10000,0.25000,0.20000,0.30000,0.20000,0.25000,0.02286,2.30459,"[np.float64(0.25), np.float64(0.2), np.float64(0.3), np.float64(0.2), np.float64(0.25)]"
2024-11-27,-0.05000,0.05000,0.25000,0.15000,0.10000,0.15000,0.20000,0.06055,2.25691,"[np.float64(0.25), np.float64(0.15), np.float64(0.1), np.float64(0.15), np.float64(0.2)]"
2024-11-28,-0.15000,-0.10000,0.20000,0.20000,0.10000,0.15000,0.35000,0.05139,2.20161,"[np.float64(0.2), np.float64(0.2), np.float64(0.1), np.float64(0.15), np.float64(0.35)]"
2024-11-29,,,,,,,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]"
2024-11-30,,,,,,,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]"
2024-12-01,0.05000,,0.30000,0.05000,0.15000,0.00000,0.35000,,1.73945,"[np.float64(0.3), np.float64(0.05), np.float64(0.15), np.float64(0.0), np.float64(0.35)]"
2024-12-02,-0.10000,-0.15000,0.40000,0.15000,0.10000,0.05000,0.30000,0.04869,2.00869,"[np.float64(0.4), np.float64(0.15), np.float64(0.1), np.float64(0.05), np.float64(0.3)]"
2024-12-03,-0.05000,0.05000,0.25000,0.10000,0.10000,0.15000,0.35000,0.06728,2.14182,"[np.float64(0.25), np.float64(0.1), np.float64(0.1), np.float64(0.15), np.float64(0.35)]"
2024-12-04,-0.08000,-0.03000,0.35000,0.25000,0.15000,0.10000,0.30000,0.06425,2.19635,"[np.float64(0.35), np.float64(0.25), np.float64(0.15), np.float64(0.1), np.float64(0.3)]"
2024-12-05,-0.03000,0.05000,0.18000,0.12000,0.14000,0.16000,0.40000,0.10192,2.16127,"[np.float64(0.18), np.float64(0.12), np.float64(0.14), np.float64(0.16), np.float64(0.4)]"
2024-12-06,0.01000,0.04000,0.25000,0.18000,0.12000,0.15000,0.30000,0.03815,2.24401,"[np.float64(0.25), np.float64(0.18), np.float64(0.12), np.float64(0.15), np.float64(0.3)]"
2024-12-07,0.05000,0.04000,0.18000,0.15000,0.20000,0.22000,0.25000,0.04517,2.30081,"[np.float64(0.18), np.float64(0.15), np.float64(0.2), np.float64(0.22), np.float64(0.25)]"
2024-12-08,-0.04000,-0.09000,0.35000,0.15000,0.25000,0.20000,0.30000,0.03433,2.26282,"[np.float64(0.35), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2024-12-09,-0.02000,0.02000,0.15000,0.08000,0.12000,0.10000,0.25000,0.04144,2.20159,"[np.float64(0.15), np.float64(0.08), np.float64(0.12), np.float64(0.1), np.float64(0.25)]"
2024-12-10,-0.10000,-0.08000,0.20000,0.18000,0.10000,0.08000,0.14000,0.11281,2.24329,"[np.float64(0.2), np.float64(0.18), np.float64(0.1), np.float64(0.08), np.float64(0.14)]"
2024-12-11,0.01000,0.11000,0.18000,0.12000,0.15000,0.20000,0.15000,0.08307,2.30038,"[np.float64(0.18), np.float64(0.12), np.float64(0.15), np.float64(0.2), np.float64(0.15)]"
2024-12-12,-0.08000,-0.09000,0.25000,0.18000,0.22000,0.15000,0.20000,0.03094,2.30081,"[np.float64(0.25), np.float64(0.18), np.float64(0.22), np.float64(0.15), np.float64(0.2)]"
2024-12-13,-0.02000,0.06000,0.15000,0.14000,0.18000,0.12000,0.17000,0.00901,2.30751,"[np.float64(0.15), np.float64(0.14), np.float64(0.18), np.float64(0.12), np.float64(0.17)]"
2024-12-14,0.07000,0.09000,0.18000,0.08000,0.20000,0.22000,0.12000,0.06313,2.23912,"[np.float64(0.18), np.float64(0.08), np.float64(0.2), np.float64(0.22), np.float64(0.12)]"
2024-12-15,0.01000,-0.06000,0.10000,0.08000,0.25000,0.20000,0.16000,0.03805,2.20563,"[np.float64(0.1), np.float64(0.08), np.float64(0.25), np.float64(0.2), np.float64(0.16)]"
2024-12-16,-0.04000,-0.05000,0.23000,0.15000,0.21000,0.13000,0.19000,0.08855,2.29131,"[np.float64(0.23), np.float64(0.15), np.float64(0.21), np.float64(0.13), np.float64(0.19)]"
2024-12-17,-0.02000,0.02000,0.18000,0.12000,0.11000,0.16000,0.15000,0.02987,2.29860,"[np.float64(0.18), np.float64(0.12), np.float64(0.11), np.float64(0.16), np.float64(0.15)]"
2024-12-18,-0.10000,-0.08000,0.20000,0.15000,0.10000,0.20000,0.20000,0.00579,2.27835,"[np.float64(0.2), np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.2)]"
2024-12-19,0.01000,0.11000,0.16000,0.14000,0.12000,0.18000,0.16000,0.00685,2.30870,"[np.float64(0.16), np.float64(0.14), np.float64(0.12), np.float64(0.18), np.float64(0.16)]"
2024-12-20,-0.04000,-0.05000,0.22000,0.28000,0.21000,0.15000,0.23000,0.03990,2.29481,"[np.float64(0.22), np.float64(0.28), np.float64(0.21), np.float64(0.15), np.float64(0.23)]"
